test,predict
3.734555556,3.8239667
3.671111111,3.8116353
3.699111111,3.591297
3.3363333330000002,3.7053077
3.146777778,3.4621122
3.118444444,3.0771816
3.182444444,2.8977656
3.117555556,2.9610236
3.013111111,3.09851
2.955,3.202438
3.040888889,3.3100579
2.963111111,3.2079308
3.143555556,3.013437
3.1022222219999995,3.0532238
3.076444444,3.2476041
3.000555556,3.2903502
2.923888889,3.03916
3.022666667,3.1418703
3.02,3.0799992
3.118222222,3.3544018
3.019666667,3.2252178
3.158,3.051881
3.036444444,2.9852247
