test,predict
3.594333333,3.6911914
3.756555556,3.426047
3.578666667,3.2507303
3.8262222219999997,3.4093688
3.568,3.4846048
3.4548888889999994,3.2684505
3.328888889,3.1602046
3.435555556,3.321582
3.204111111,3.1611528
3.068444444,3.1101646
3.132333333,3.1494787
3.177444444,3.1775775
3.168111111,3.157056
3.5284444439999993,3.2314148
3.7358888889999995,3.164637
3.756444444,3.1464908
3.478,2.999271
3.491555556,2.9998739
2.904555556,2.9802601
2.812444444,3.0571303
2.623222222,3.0250769
2.786333333,3.0432725
2.687777778,2.9871275
