test,predict
3.621444444,3.837758
3.893555556,4.022297
3.872444444,4.081004
3.478777778,4.0492377
3.532222222,3.8332078
3.648,3.0763927
3.481777778,3.1166284
3.506666667,3.2124927
3.179333333,3.143412
3.313111111,3.2516036
3.300666667,3.006613
3.373333333,3.0522459
3.3034444440000006,3.1818106
2.935666667,3.1968644
3.136444444,3.247682
3.193333333,3.0657847
3.019444444,3.054708
2.970666667,2.9649932
2.930666667,3.1359005
3.073555556,3.1261282
3.0666666670000002,3.3721328
3.059333333,3.1637244
2.94,3.012744
