test,predict
4.449555556,3.264442
4.023333333,3.1712604
3.948444444,3.0377545
3.3478888890000005,2.9680586
3.348,3.1029575
3.424,3.502296
3.420888889,3.4815938
3.226666667,3.2806609
3.051333333,3.312032
3.029444444,3.2561865
3.196555556,3.222579
3.096888889,3.1241677
3.162777778,2.9474876
3.1025555559999995,2.9016387
3.053555556,2.8925757
3.005888889,2.9048429
3.043444444,2.9708169
3.149888889,2.9043186
3.121888889,2.9440737
3.016777778,3.0270157
3.085555556,3.2363994
3.0960000000000005,3.0516245
2.971333333,3.0064914
