test,predict
3.594333333,3.557565
3.756555556,3.4037068
3.578666667,3.3797817
3.8262222219999997,3.5272741
3.568,3.5186284
3.4548888889999994,3.2868536
3.328888889,3.2888086
3.435555556,3.3307981
3.204111111,3.1458426
3.068444444,3.153213
3.132333333,3.2305229
3.177444444,3.2259698
3.168111111,3.2500432
3.5284444439999993,3.1984346
3.7358888889999995,3.081892
3.756444444,3.1562757
3.478,3.084985
3.491555556,3.084478
2.904555556,3.0978723
2.812444444,3.1548266
2.623222222,3.1311655
2.786333333,3.2112389
2.687777778,3.099885
