test,predict
4.449555556,3.3896148
4.023333333,3.1836984
3.948444444,2.9933352
3.3478888890000005,3.0060165
3.348,3.150349
3.424,3.2723446
3.420888889,3.2228236
3.226666667,3.1258984
3.051333333,3.2078626
3.029444444,3.0344489
3.196555556,2.9456167
3.096888889,2.9128892
3.162777778,2.9462945
3.1025555559999995,3.005008
3.053555556,2.9565241
3.005888889,2.9352958
3.043444444,2.933561
3.149888889,2.9161122
3.121888889,2.9261243
3.016777778,2.9243093
3.085555556,3.0432203
3.0960000000000005,2.8883135
2.971333333,2.95134
