test,predict
4.449555556,3.3861098
4.023333333,3.2926352
3.948444444,3.1272106
3.3478888890000005,2.999673
3.348,3.1104617
3.424,3.4277976
3.420888889,3.4787164
3.226666667,3.3402462
3.051333333,3.1683457
3.029444444,2.9706788
3.196555556,2.9425652
3.096888889,2.9050052
3.162777778,2.8843586
3.1025555559999995,2.9127734
3.053555556,2.890197
3.005888889,2.927722
3.043444444,2.9260104
3.149888889,3.0445247
3.121888889,2.9343727
3.016777778,2.983571
3.085555556,3.1322854
3.0960000000000005,2.932205
2.971333333,2.9625533
