test,predict
3.734555556,3.5295665
3.671111111,3.59632
3.699111111,3.5675237
3.3363333330000002,3.5686514
3.146777778,3.4461713
3.118444444,3.1773543
3.182444444,2.9971046
3.117555556,3.0222256
3.013111111,3.126089
2.955,3.2442334
3.040888889,3.1962492
2.963111111,3.0564
3.143555556,3.0959177
3.1022222219999995,3.2131705
3.076444444,3.274661
3.000555556,3.2274947
2.923888889,3.105707
3.022666667,3.1429296
3.02,3.1566892
3.118222222,3.2787771
3.019666667,3.1428835
3.158,3.0532615
3.036444444,3.012866
