test,predict
4.222,3.54468
4.002444444,3.6394267
3.968111111,3.4670503
3.682666667,3.287445
3.523333333,3.0364814
3.397777778,3.0682657
3.394666667,3.0631793
3.356888889,3.0717554
3.368555556,3.041219
3.2877499999999995,3.0374892
3.325333333,3.0178568
3.407888889,3.1846821
3.1891111109999994,3.3181083
3.146,3.3063622
3.026111111,3.1169937
3.017888889,3.0904863
2.975,3.1513557
3.088555556,3.164315
2.954666667,3.2677372
3.045555556,3.1966958
2.923111111,3.0911384
2.993111111,3.1447558
2.979,3.1394691
