test,predict
3.734555556,3.4969566
3.671111111,3.6757302
3.699111111,3.5578175
3.3363333330000002,3.6558695
3.146777778,3.4118607
3.118444444,3.0706995
3.182444444,2.9705389
3.117555556,2.9321158
3.013111111,2.9521298
2.955,3.0869825
3.040888889,3.1679175
2.963111111,3.1218834
3.143555556,3.0335824
3.1022222219999995,3.147631
3.076444444,3.23424
3.000555556,3.2808244
2.923888889,3.012885
3.022666667,3.0940437
3.02,3.029802
3.118222222,3.1891463
3.019666667,3.2236087
3.158,3.0172124
3.036444444,3.0243948
