test,predict
3.594333333,3.6165707
3.756555556,3.4505336
3.578666667,3.2289555
3.8262222219999997,3.500586
3.568,3.4067216
3.4548888889999994,3.2394502
3.328888889,3.073263
3.435555556,3.32251
3.204111111,3.0628772
3.068444444,3.055671
3.132333333,3.1928613
3.177444444,3.1133323
3.168111111,3.1723425
3.5284444439999993,3.2034755
3.7358888889999995,3.167802
3.756444444,3.2538166
3.478,3.1584153
3.491555556,3.1512692
2.904555556,3.0400653
2.812444444,3.2334907
2.623222222,3.107602
2.786333333,3.1456718
2.687777778,3.068545
